"id","name","cp","province","description","country","slogan","link","latitude","longitude"
"126","Bilbao","48001","Vizcaya","Bilbao, la capital de la provincia de Vizcaya en el País Vasco, España, es una ciudad vibrante y dinámica que combina a la perfección su rica historia industrial con una moderna revitalización. Ubicada a orillas del río Nervión, esta ciudad ha experimentado una transformación notable en las últimas décadas, convirtiéndose en un destino cultural, gastronómico y arquitectónico de renombre mundial._x000D_
_x000D_
El símbolo más emblemático de Bilbao es, sin duda, el Museo Guggenheim Bilbao, diseñado por el arquitecto Frank Gehry. Esta obra maestra arquitectónica de titanio ondulado y formas orgánicas se ha convertido en un ícono global, atrayendo a visitantes de todo el mundo. Cerca del museo, se encuentra el Puente de Bizkaia, o Puente Colgante, un hito declarado Patrimonio de la Humanidad por la UNESCO, que une las dos orillas del río Nervión._x000D_
_x000D_
El Casco Viejo de Bilbao, también conocido como ""Las Siete Calles"", es el corazón histórico de la ciudad. Sus estrechas calles empedradas están llenas de vida, con bares de pintxos, tiendas tradicionales y una animada atmósfera. La Catedral de Santiago, de estilo gótico, se alza majestuosa en este barrio antiguo, recordando la rica herencia religiosa de la región._x000D_
_x000D_
La gastronomía es otro aspecto destacado de Bilbao. Los bares y restaurantes ofrecen una amplia variedad de delicias culinarias, desde los famosos pintxos hasta platos de alta cocina vasca. El Mercado de la Ribera, uno de los más grandes de Europa, es un lugar imprescindible para los amantes de la gastronomía, donde se pueden encontrar productos frescos y locales._x000D_
_x000D_
La arquitectura contemporánea también se mezcla con la tradición en Bilbao. Edificios como el Palacio de Euskalduna, el Azkuna Zentroa (La Alhóndiga) y la Torre Iberdrola muestran la modernidad y la innovación que caracterizan a esta ciudad._x000D_
_x000D_
Además de su riqueza cultural y arquitectónica, Bilbao ofrece espacios verdes como el Parque de Doña Casilda Iturrizar y el Monte Artxanda, donde se puede disfrutar de vistas panorámicas de la ciudad. En resumen, Bilbao es una ciudad que cautiva a sus visitantes con su mezcla única de historia, arte, gastronomía y naturaleza.","1","Aquí todo es a lo Grande","https://www.bilbaoturismo.net/BilbaoTurismo/es/oficinas-de-turismo","43.262809316342","-2.9352237411897"
"79","Bogotá","11010","Bogotá","Bogotá es la capital y la ciudad más grande de Colombia. Fue fundada el 6 de agosto de 1538 por el conquistador español Gonzalo Jiménez de Quesada. Con una población aproximada de más de 7 millones de habitantes, es una metrópolis vibrante y cosmopolita._x000D_
_x000D_
La ciudad cuenta con una rica variedad gastronómica, destacándose platos como el ajiaco, una sopa espesa a base de papas, pollo, mazorcas de maíz y guascas; el tamal, una masa de maíz rellena de carne y envuelta en hojas de plátano; y la bandeja paisa, un plato abundante que incluye carne, arroz, frijoles, huevo frito, chorizo y plátano maduro._x000D_
_x000D_
Bogotá también alberga numerosos lugares de interés para los visitantes. El centro histórico, conocido como La Candelaria, es un barrio colonial con calles empedradas y casas de estilo español. Allí se encuentran la Plaza de Bolívar, el corazón político de Colombia, y la Catedral Primada de Colombia. Otro punto emblemático es el Museo del Oro, que alberga una impresionante colección de arte precolombino._x000D_
_x000D_
Además, la ciudad ofrece una amplia gama de actividades culturales. El Museo Nacional de Colombia exhibe la historia y la cultura del país, mientras que el Teatro Colón es reconocido por su arquitectura y su programación artística de alta calidad. El cerro de Monserrate, con su iglesia y su mirador, brinda una vista panorámica de la ciudad y es un destino popular para los turistas._x000D_
_x000D_
Bogotá es una ciudad que combina historia, cultura y una energía contemporánea. Sus calles bulliciosas, su rica oferta gastronómica y su variedad de lugares de interés hacen de ella un destino fascinante para visitar y explorar.","34","El riesgo es que te quieras quedar","https://colombia.travel/en/bogota","4.6505990269515","-74.081840504823"
"114","Bolonia","40100","Emilia-Romagna","Bolonia, conocida en italiano como ""Bologna,"" es una ciudad fascinante ubicada en el norte de Italia. Es la capital de la región de Emilia-Romaña y se encuentra en el corazón de este próspero y culturalmente rico territorio. Con una historia que se remonta a la época romana, Bolonia es una ciudad que combina la antigüedad con la modernidad de una manera única._x000D_
_x000D_
Una de las características más destacadas de Bolonia es su arquitectura medieval bien conservada. El centro histórico de la ciudad está repleto de calles estrechas y tortuosas, plazas encantadoras y edificios históricos de terracota. La Piazza Maggiore, una amplia plaza rodeada de majestuosos edificios, es el corazón de la ciudad y un lugar ideal para comenzar a explorar. En esta plaza se encuentra la Basílica de San Petronio, una impresionante iglesia gótica que se destaca por su fachada inacabada y su interior decorado con frescos._x000D_
_x000D_
Bolonia es famosa por su cocina excepcional. La ciudad es la cuna de la pasta fresca, y platos como las tagliatelle al ragú (conocido como boloñesa en otros lugares) y las tortellini son especialidades locales que no puedes dejar de probar. Además, los mercados de alimentos como el Mercato di Mezzo ofrecen una amplia variedad de productos frescos y deliciosos._x000D_
_x000D_
La ciudad también alberga una de las universidades más antiguas del mundo, la Universidad de Bolonia, fundada en 1088. Esto le da a la ciudad un ambiente joven y vibrante, con una comunidad estudiantil activa que contribuye a su vida cultural y social. Además, la Torre degli Asinelli y la Torre Garisenda son dos icónicas torres inclinadas que ofrecen impresionantes vistas panorámicas de la ciudad desde su cima._x000D_
_x000D_
En resumen, Bolonia es una ciudad encantadora que combina la historia, la cultura, la gastronomía y la vitalidad estudiantil de una manera única. Es un destino que cautiva a los visitantes con su belleza y su autenticidad, y sin duda, una joya del norte de Italia.","21","Città 30","https://www.bolognawelcome.com/it","44.494475812758","11.344559502366"
"69","Boston","02108","Massachusetts","Boston es una ciudad histórica y vibrante situada en la costa este de los Estados Unidos. Fundada en 1630, es una de las ciudades más antiguas de América y ha sido testigo de importantes eventos históricos que han dado forma al país. Con una población de aproximadamente 700,000 habitantes, Boston es una mezcla fascinante de tradición y modernidad._x000D_
_x000D_
Una de las características más destacadas de Boston es su increíble oferta culinaria. La ciudad es conocida por platos como el clam chowder, una sopa cremosa de almejas; los lobster rolls, deliciosos bocadillos de langosta; y los baked beans, alubias horneadas en salsa de melaza. Además, los amantes de los mariscos encontrarán una amplia variedad de opciones frescas y sabrosas._x000D_
_x000D_
Boston también es famosa por su rica historia y sus lugares turísticos. El Freedom Trail es un sendero de 4 kilómetros que recorre 16 sitios históricos, como la Casa de Paul Revere, el Old North Church y la Plaza de la Constitución. El barrio de Beacon Hill ofrece encanto arquitectónico con sus calles empedradas y casas georgianas. El Museo de Bellas Artes de Boston alberga una impresionante colección de arte, mientras que el Acuario de Nueva Inglaterra es una parada obligada para los amantes de la vida marina._x000D_
_x000D_
Además de su patrimonio histórico, Boston es el hogar de algunas de las mejores instituciones académicas del mundo, como Harvard y el MIT. La ciudad también cuenta con una próspera escena cultural, con teatros, conciertos y eventos deportivos que mantienen a los residentes y visitantes entretenidos durante todo el año._x000D_
_x000D_
En resumen, Boston es una ciudad que combina historia, cultura, gastronomía y un ambiente urbano emocionante. Su legado histórico, su ambiente académico y su diversa oferta de entretenimiento la convierten en un destino fascinante para explorar y disfrutar.","29","Boston nunca envejece","https://www.meetboston.com/listing/mayors-office-of-tourism-sports-%26-entertainment/11305/","42.361524769479","-71.058797826412"
"109","Braga","4700","Cávado","Braga, ubicada al norte de Portugal, es una ciudad rica en historia, cultura y espiritualidad. Conocida como la ""Roma portuguesa"" debido a su abundancia de iglesias y monumentos religiosos, Braga se erige como uno de los centros religiosos más importantes del país. Su herencia se remonta a la época romana, cuando era conocida como ""Bracara Augusta"", y esta rica historia se refleja en su arquitectura y tradiciones._x000D_
_x000D_
El corazón de Braga es la imponente Sé de Braga, una catedral que data del siglo XII y que fusiona elementos románicos, góticos y barrocos. Sus espléndidos altares, esculturas y capillas la convierten en un destino esencial para los amantes de la historia y la arquitectura. Cerca de la catedral, la plaza central, conocida como Praça da República, brinda a los visitantes un lugar encantador para relajarse y disfrutar de la atmósfera animada de la ciudad._x000D_
_x000D_
Braga también alberga el Santuario do Bom Jesus do Monte, un sitio religioso y de peregrinación que se encuentra en una colina y es famoso por su escalinata monumental adornada con estatuas y fuentes barrocas. La vista panorámica desde la cima es impresionante y ofrece una perspectiva única de la región._x000D_
_x000D_
La ciudad, sin embargo, no se limita a su patrimonio religioso. Braga cuenta con un ambiente joven y vibrante gracias a su universidad, lo que le confiere un carácter dinámico. Las calles empedradas del centro histórico están salpicadas de tiendas, restaurantes y cafés, creando un escenario perfecto para explorar la gastronomía local y sumergirse en la vida cotidiana de la ciudad._x000D_
_x000D_
Además, eventos culturales y festivales a lo largo del año, como la Semana Santa y las festividades populares, añaden color y emoción a la experiencia bracarense. En resumen, Braga se presenta como una síntesis fascinante de historia, espiritualidad y vitalidad contemporánea, haciendo honor a su título como una de las ciudades más cautivadoras de Portugal.","2","La ciudad de la cultura Portuguesa","https://www.visitportugal.com/en/node/73738","41.545854250737","-8.4265281764854"
"30","Bruselas","1000","Bruselas","Bruselas, la capital de Bélgica y una de las principales ciudades de la Unión Europea, es un destino multicultural y lleno de encanto. Fundada en el siglo VII, Bruselas ha sido históricamente un importante centro político y cultural en Europa._x000D_
_x000D_
Con una población de alrededor de 1.2 millones de habitantes, Bruselas es una ciudad diversa y cosmopolita que alberga una mezcla de culturas y nacionalidades._x000D_
_x000D_
La comida típica de Bruselas es famosa en todo el mundo. Los platos emblemáticos incluyen los mejillones con patatas fritas, un clásico de la gastronomía belga; el ""stoemp"", un puré de patatas y verduras; y el ""carbonade flamande"", un guiso de carne de res cocinado en cerveza. Otros manjares populares son los waffles belgas, que se pueden encontrar en diferentes variedades con una variedad de coberturas, y los chocolates belgas, reconocidos por su alta calidad y sabor exquisito._x000D_
_x000D_
Bruselas ofrece una gran cantidad de lugares para visitar. La Grand Place, declarada Patrimonio de la Humanidad por la UNESCO, es una de las plazas más bellas de Europa, con sus impresionantes edificios gremiales y su arquitectura medieval. El Atomium, una estructura icónica que representa un átomo magnificado, es otro lugar destacado que ofrece vistas panorámicas de la ciudad. Además, Bruselas es conocida por sus museos, como el Museo Magritte, que alberga una extensa colección del famoso pintor belga René Magritte._x000D_
_x000D_
La ciudad también es famosa por su cultura del cómic, y los amantes del arte pueden disfrutar de murales y estatuas dedicadas a personajes de cómics belgas famosos, como Tintín y Los Pitufos. Además, los amantes de la cerveza pueden explorar la escena cervecera de Bruselas, con una amplia selección de cervezas artesanales y bares tradicionales._x000D_
_x000D_
En resumen, Bruselas es una ciudad fascinante que combina historia, cultura y delicias gastronómicas. Su arquitectura impresionante, su cocina sabrosa y su ambiente internacional la convierten en un destino atractivo para los viajeros que desean descubrir el corazón de Bélgica y sumergirse en su rica herencia cultural.","15","La Capital de la Unión Europea","https://www.visit.brussels/en/visitors","50.846678767513","4.3525600427291"
"31","Bucarest","01000","Bucarest","Bucarest, la capital de Rumania, es una ciudad llena de historia, encanto y contrastes. Fundada en el siglo XIV, Bucarest ha experimentado una transformación significativa a lo largo de los años, desde su origen como un pequeño pueblo hasta convertirse en una metrópolis moderna y vibrante._x000D_
_x000D_
Con una población de alrededor de 2 millones de habitantes, Bucarest es la ciudad más grande de Rumania y un importante centro político, cultural y económico en el país._x000D_
_x000D_
La comida típica de Bucarest refleja la rica tradición culinaria de Rumania. Los platos emblemáticos incluyen la ""sarmale"", hojas de repollo rellenas de carne y arroz; la ""mamaliga"", una especie de polenta servida con queso o carne; y la ""mititei"", unas salchichas a la parrilla. También se pueden encontrar platos como el ""ciorba de burta"", una sopa agria de callos, y el ""papanasi"", un postre de queso cottage frito servido con mermelada._x000D_
_x000D_
Bucarest ofrece una amplia variedad de lugares para visitar. El Palacio del Parlamento, el edificio administrativo más grande del mundo, es un testimonio del pasado comunista de Rumania y una visita obligada. El casco antiguo, conocido como el ""Centro Histórico"", alberga iglesias ortodoxas, calles empedradas y una animada vida nocturna. Otros lugares de interés incluyen el Museo Nacional de Arte de Rumania, el Parque Herastrau y el Arco de Triunfo._x000D_
_x000D_
Bucarest también es conocida por sus festivales y eventos culturales. El Festival de Verano de Bucarest, con música, teatro y danza, atrae a artistas y visitantes de todo el mundo. Además, la ciudad cuenta con una escena musical y artística vibrante, con numerosos conciertos, galerías de arte y teatros._x000D_
_x000D_
En resumen, Bucarest es una ciudad llena de historia, cultura y delicias gastronómicas. Su arquitectura impresionante, su cocina sabrosa y su ambiente en constante evolución la convierten en un destino intrigante para aquellos que desean descubrir la fascinante mezcla de tradición y modernidad de Rumania.","16","La Pequeña París del Este","https://romaniatourism.com/bucharest.html","44.435495887384","26.102571483794"
"32","Budapest","1007","Budapest","Budapest, la capital de Hungría, es una ciudad cautivadora con una rica historia, impresionante arquitectura y un ambiente vibrante. Fundada oficialmente en 1873, Budapest es el resultado de la fusión de tres ciudades: Buda, Óbuda y Pest, que se encuentran a ambos lados del río Danubio._x000D_
_x000D_
Con una población de aproximadamente 1.7 millones de habitantes, Budapest es la ciudad más poblada de Hungría y un importante centro político, cultural y económico en Europa Central._x000D_
_x000D_
La comida típica de Budapest ofrece una deliciosa combinación de influencias húngaras y europeas. Uno de los platos más famosos es el ""goulash"", un estofado de carne de res con paprika y verduras. Otros platos populares incluyen el ""langos"", una especie de pan frito servido con diferentes coberturas, como ajo, queso o crema agria, y el ""kürtőskalács"", un dulce enrollado en forma de chimenea hecho con masa y azúcar caramelizada._x000D_
_x000D_
Budapest cuenta con numerosos lugares de interés que vale la pena visitar. El Castillo de Buda, con sus imponentes murallas y hermosos patios, ofrece vistas panorámicas de la ciudad desde la colina. El Parlamento de Hungría, con su arquitectura gótica y detalles intrincados, es otro punto destacado. El Puente de las Cadenas, que conecta Buda y Pest, es un ícono de la ciudad y ofrece vistas impresionantes del río Danubio. Además, los baños termales de Budapest son mundialmente famosos y ofrecen una experiencia única de relajación y bienestar._x000D_
_x000D_
La ciudad también es conocida por sus festivales, como el Festival de Primavera de Budapest, que ofrece una amplia variedad de eventos culturales y artísticos. Además, el Barrio Judío de Budapest es un lugar lleno de historia, con sinagogas, calles animadas y una vibrante vida nocturna._x000D_
_x000D_
En resumen, Budapest es una ciudad fascinante que combina historia, arquitectura impresionante y una rica tradición culinaria. Su ambiente encantador y su amplia gama de atracciones hacen de ella un destino turístico popular y un lugar donde los visitantes pueden sumergirse en la cultura húngara y disfrutar de la belleza de la ciudad.","17","Una versión concreta del paraíso","https://visithungary.com/discover-budapest","47.503170713343","19.031238553263"
"11","Buenos Aires","1000","Ciudad Autónoma de Buenos aires","Buenos Aires, la capital de Argentina, es una vibrante metrópolis que encanta a los visitantes con su rica historia, cultura y belleza arquitectónica. Fundada el 25 de mayo de 1580 por Juan de Garay, la ciudad ha crecido hasta convertirse en una de las ciudades más grandes y cosmopolitas de América Latina. Con una población estimada de alrededor de 3 millones de habitantes en la ciudad y más de 15 millones en su área metropolitana, Buenos Aires es un centro cultural, económico y político de la región._x000D_
_x000D_
Una de las cosas más destacadas de Buenos Aires es su deliciosa comida. Los amantes de la gastronomía pueden disfrutar de platos típicos como el asado, una carne a la parrilla jugosa y sabrosa, las empanadas, rellenas con carne, pollo, queso o verduras, y el mate, una infusión de hierbas que se comparte con amigos. Además, la ciudad cuenta con una gran cantidad de restaurantes de alta calidad que ofrecen una amplia variedad de cocina internacional._x000D_
_x000D_
La ciudad de Buenos Aires ofrece una gran cantidad de lugares para visitar. El barrio de La Boca es famoso por su colorida arquitectura y el estadio de fútbol de Boca Juniors, La Bombonera. El barrio de San Telmo es conocido por sus calles empedradas y su feria de antigüedades los domingos. La elegante Avenida de Mayo alberga edificios históricos, como el Palacio Barolo y el Palacio del Congreso. Otros lugares destacados incluyen el icónico Obelisco en la avenida 9 de Julio, el encantador barrio de Palermo con sus parques y tiendas de moda, y el impresionante Teatro Colón, uno de los teatros de ópera más importantes del mundo._x000D_
_x000D_
En resumen, Buenos Aires es una ciudad llena de historia, cultura y sabores únicos. Su fundación en 1580, su diversa población, su deliciosa comida y sus numerosos lugares de interés hacen de esta ciudad un destino imperdible para cualquier viajero que desee sumergirse en la belleza y la energía de América del Sur.","7","Ciudad del Tango y la Pasión","https://www.argentina.travel/es/buenos-aires","-34.594780589056","-58.447265616865"
"128","Calcuta","700001","West Bengal state","Calcuta, también conocida como Kolkata, es una ciudad vibrante y caótica que palpita con una energía única en la India. Situada en la costa este del país, a orillas del río Hooghly, Calcuta es la capital del estado de Bengala Occidental y una de las ciudades más grandes de la India. Con una rica historia que se remonta a la época colonial británica, esta metrópolis bulliciosa es un crisol de culturas, tradiciones y contrastes._x000D_
_x000D_
El corazón de Calcuta late en sus bulliciosas calles, donde se mezclan los aromas de especias, el humo de las cocinas callejeras y el tráfico caótico de vehículos, rickshaws y transeúntes. A pesar de su ajetreo constante, la ciudad conserva un encanto especial que se refleja en sus edificios coloniales, mercados coloridos y templos centenarios._x000D_
_x000D_
Uno de los aspectos más destacados de Calcuta es su rica escena cultural. La ciudad alberga numerosos teatros, galerías de arte, salas de conciertos y festivales que celebran la música, la danza y el arte de la India. El Teatro Nacional de la India y el Museo Indiano son solo dos ejemplos de la vibrante vida cultural de la ciudad._x000D_
_x000D_
Calcuta también es famosa por su patrimonio arquitectónico, que abarca desde majestuosos palacios hasta imponentes edificios coloniales. El Victoria Memorial, construido en honor a la reina Victoria de Inglaterra, es uno de los monumentos más emblemáticos de la ciudad, mientras que el Puente Howrah, que cruza el río Hooghly, es un símbolo icónico de su infraestructura._x000D_
_x000D_
La ciudad también es conocida por su devoción religiosa, con templos, mezquitas, iglesias y sinagogas que coexisten en armonía. El templo de Dakshineswar Kali y la mezquita Nakhoda son lugares de peregrinación importantes para hindúes y musulmanes respectivamente._x000D_
_x000D_
Sin embargo, Calcuta también enfrenta desafíos significativos, como la pobreza, la superpoblación y la congestión urbana. A pesar de estos obstáculos, la ciudad sigue siendo un crisol de esperanza, creatividad y resiliencia, donde la vida cotidiana se teje con historias de éxito, lucha y supervivencia. Calcuta es, en resumen, una ciudad que cautiva los sentidos, desafía las expectativas y deja una impresión duradera en todos los que la visitan.","43","La ciudad que nunca deja de aprender","https://www.wbtourism.gov.in/topDestination/details1?template_id=1&id=63e0f9bde1e96d5daf0e5c4c","22.574631016413","88.367304383031"
"88","Cancún","77550","Cancún","Cancún, la ciudad turística ubicada en la costa este de México, es un destino de ensueño que combina playas paradisíacas con una rica cultura y una animada vida nocturna. Fundada oficialmente en 1970, esta ciudad costera ha experimentado un crecimiento meteórico y se ha convertido en uno de los principales destinos turísticos del país._x000D_
_x000D_
Con una población de aproximadamente 900,000 habitantes, Cancún alberga a una comunidad diversa y acogedora. La ciudad es conocida por su ambiente festivo y vibrante, con numerosos resorts, hoteles y actividades para satisfacer a los visitantes de todas las edades._x000D_
_x000D_
La comida típica de Cancún es una fusión de sabores mexicanos y caribeños. Los mariscos frescos son una especialidad, como los ceviches, los tacos de pescado y los camarones al ajillo. Otro plato icónico es el cochinita pibil, una deliciosa carne de cerdo marinada en achiote y cocida a fuego lento. Para los amantes de lo picante, los chiles rellenos y la salsa habanera son opciones imprescindibles._x000D_
_x000D_
Cancún ofrece una amplia gama de lugares para visitar. Sus playas de arena blanca y aguas cristalinas, como Playa Delfines y Playa Norte, son perfectas para relajarse y disfrutar del sol. Los amantes de la naturaleza pueden explorar la Reserva Natural de Sian Ka'an, un impresionante sitio declarado Patrimonio de la Humanidad por la UNESCO, que alberga manglares, selvas y arrecifes de coral. Además, la antigua ciudad maya de Tulum, con sus impresionantes ruinas junto al mar, está a poca distancia en automóvil._x000D_
_x000D_
En resumen, Cancún es una ciudad costera vibrante y moderna que ofrece una combinación perfecta de hermosas playas, cultura rica y una deliciosa gastronomía. Ya sea que estés buscando relajarte bajo el sol, explorar la naturaleza o sumergirte en la historia, Cancún tiene algo para todos los gustos.","37","Sol y playas de ensueño","https://www.caribemexicano.travel/cancun/","21.165154220649","-86.84306390319"
"80","Cartagena de indias","13000","Cartagena de indias","Cartagena de Indias es una ciudad histórica y turística ubicada en la costa caribeña de Colombia. Fundada el 1 de junio de 1533 por el explorador español Pedro de Heredia, esta encantadora ciudad colonial ha sido testigo de siglos de historia y ha conservado su encanto colonial hasta el día de hoy._x000D_
_x000D_
Con una población aproximada de 1 millón de habitantes, Cartagena de Indias es un importante centro económico y turístico en el país. Sus calles empedradas, plazas llenas de vida y coloridas casas coloniales hacen de ella un lugar único para explorar._x000D_
_x000D_
La comida típica de Cartagena es una deliciosa mezcla de sabores caribeños e influencias africanas y españolas. Los platos más representativos incluyen el arroz con coco, las arepas de huevo, el ceviche de camarón y el sancocho de pescado. Los visitantes también pueden disfrutar de una amplia variedad de frutas tropicales frescas y exóticas._x000D_
_x000D_
La ciudad cuenta con numerosos lugares de interés turístico. El centro histórico, conocido como la Ciudad Amurallada, es Patrimonio de la Humanidad y alberga iglesias coloniales, plazas encantadoras y casas señoriales. La imponente muralla que rodea la ciudad ofrece vistas panorámicas al mar y es ideal para pasear. Otros lugares destacados incluyen el Castillo de San Felipe de Barajas, una fortaleza colonial imponente, y el barrio de Getsemaní, famoso por su vibrante vida nocturna y su arte callejero._x000D_
_x000D_
Además, las playas de Cartagena son espectaculares. Bocagrande y El Laguito son las más populares, pero también se pueden encontrar playas más tranquilas y vírgenes en las islas del Rosario y Barú, que son destinos populares para practicar snorkel y buceo._x000D_
_x000D_
En resumen, Cartagena de Indias es una ciudad llena de historia, cultura y belleza natural. Con su encanto colonial, su deliciosa comida y sus numerosos lugares de interés, es un destino turístico que no se puede perder al visitar Colombia.","34","Una Vez","https://colombia.travel/es/cartagena-de-indias","10.421637753685","-75.526199330307"
